state,action,reward,next_state
"[12.219783782958984, 24.989990234375, 9.287507057189941]",0.0,-10.189568898899592,"[12.219783782958984, 37.336551666259766, 8.08212661743164]"
"[12.219783782958984, 37.336551666259766, 8.08212661743164]",0.0,-19.01543485401181,"[12.219783782958984, 54.19084548950195, 9.134881973266602]"
"[12.219783782958984, 54.19084548950195, 9.134881973266602]",0.0,-25.503331179278486,"[12.219783782958984, 87.77677917480469, 8.185958862304688]"
"[12.219783782958984, 87.77677917480469, 8.185958862304688]",0.0,-31.821712307108612,"[12.219783782958984, 95.55457305908203, 6.845947742462158]"
"[12.219783782958984, 95.55457305908203, 6.845947742462158]",0.0,-21.56590385848788,"[12.219783782958984, 98.95001983642578, 8.56396484375]"
"[12.219783782958984, 98.95001983642578, 8.56396484375]",0.0,-21.353420645127795,"[12.219783782958984, 71.64700317382812, 7.9670867919921875]"
"[12.219783782958984, 71.64700317382812, 7.9670867919921875]",0.0,-11.476738379100011,"[12.219783782958984, 61.09027862548828, 7.2173991203308105]"
"[12.219783782958984, 61.09027862548828, 7.2173991203308105]",0.0,-7.851639127415749,"[12.219783782958984, 11.212566375732422, 4.890779972076416]"
"[12.219783782958984, 11.212566375732422, 4.890779972076416]",-11.212566375732422,-1.6969625742799979,"[1.0072174072265625, 29.771869659423828, 3.450645685195923]"
"[1.0072174072265625, 29.771869659423828, 3.450645685195923]",0.0,-14.247144300928278,"[1.0072174072265625, 44.65076446533203, 3.6030964851379395]"
"[1.0072174072265625, 44.65076446533203, 3.6030964851379395]",0.0,-22.672924991977442,"[1.0072174072265625, 70.13143157958984, 3.691730260848999]"
"[1.0072174072265625, 70.13143157958984, 3.691730260848999]",0.0,-29.60990200139927,"[1.0072174072265625, 95.125244140625, 1.4853785037994385]"
"[1.0072174072265625, 95.125244140625, 1.4853785037994385]",50.0,-34.0686751679262,"[51.00721740722656, 130.41290283203125, -0.47731608152389526]"
"[51.00721740722656, 130.41290283203125, -0.47731608152389526]",50.0,-34.300092549232104,"[100.0, 120.18738555908203, 1.8091979026794434]"
"[100.0, 120.18738555908203, 1.8091979026794434]",0.0,-36.522815474469404,"[100.0, 116.90565490722656, 2.9040913581848145]"
"[100.0, 116.90565490722656, 2.9040913581848145]",0.0,-31.424751747912964,"[100.0, 96.38990783691406, 3.6720080375671387]"
"[100.0, 96.38990783691406, 3.6720080375671387]",-96.38990783691406,84.95238918405786,"[3.6100921630859375, 56.89641571044922, 3.015042781829834]"
"[3.6100921630859375, 56.89641571044922, 3.015042781829834]",0.0,-14.235164448845083,"[3.6100921630859375, 37.44086456298828, 5.771731853485107]"
"[3.6100921630859375, 37.44086456298828, 5.771731853485107]",0.0,-9.296701850973834,"[3.6100921630859375, 34.386695861816406, 2.8604795932769775]"
"[3.6100921630859375, 34.386695861816406, 2.8604795932769775]",50.0,0.0,"[53.61009216308594, -4.06890869140625, 3.4712400436401367]"
"[50.0, -17.465965270996094, 4.914646148681641]",17.465965270996094,0.0,"[67.4659652709961, -9.319294929504395, 4.465991497039795]"
"[67.4659652709961, -9.319294929504395, 4.465991497039795]",9.319294929504395,-0.5408941176718681,"[76.78526306152344, -8.540318489074707, 6.450334548950195]"
"[76.78526306152344, -8.540318489074707, 6.450334548950195]",8.540318489074707,-5.157364387935399,"[85.3255844116211, -10.862667083740234, 7.973855495452881]"
"[85.3255844116211, -10.862667083740234, 7.973855495452881]",-42.66279220581055,241.06160070816696,"[42.66279220581055, 0.6290168762207031, 6.832215785980225]"
"[42.66279220581055, 0.6290168762207031, 6.832215785980225]",-0.6290168762207031,-4.545027819328802,"[42.033775329589844, 47.1200065612793, 8.020794868469238]"
"[42.033775329589844, 47.1200065612793, 8.020794868469238]",0.0,-16.710489694471644,"[42.033775329589844, 76.6458740234375, 8.06130313873291]"
"[42.033775329589844, 76.6458740234375, 8.06130313873291]",0.0,-24.170194725226644,"[42.033775329589844, 80.46638488769531, 8.58759593963623]"
"[42.033775329589844, 80.46638488769531, 8.58759593963623]",0.0,-31.94499558769521,"[42.033775329589844, 110.53022003173828, 7.526089668273926]"
"[42.033775329589844, 110.53022003173828, 7.526089668273926]",0.0,-29.311843523556135,"[42.033775329589844, 88.19183349609375, 6.683599472045898]"
"[42.033775329589844, 88.19183349609375, 6.683599472045898]",0.0,-19.618531776742596,"[42.033775329589844, 75.7445068359375, 5.968372344970703]"
"[42.033775329589844, 75.7445068359375, 5.968372344970703]",0.0,-6.939736674830164,"[42.033775329589844, 39.788841247558594, 5.71086311340332]"
"[42.033775329589844, 39.788841247558594, 5.71086311340332]",-39.788841247558594,42.77814621204027,"[2.24493408203125, 47.762718200683594, 3.334892511367798]"
"[2.24493408203125, 47.762718200683594, 3.334892511367798]",0.0,-12.706436818480393,"[2.24493408203125, 39.24718475341797, 3.0650713443756104]"
"[2.24493408203125, 39.24718475341797, 3.0650713443756104]",50.0,-15.311005385232928,"[52.24493408203125, 66.41668701171875, 2.415433645248413]"
"[52.24493408203125, 66.41668701171875, 2.415433645248413]",50.0,-20.290803809051333,"[100.0, 59.637393951416016, 2.0191760063171387]"
"[100.0, 59.637393951416016, 2.0191760063171387]",-59.637393951416016,16.95478671467557,"[40.362606048583984, 94.12033081054688, 0.8733070492744446]"
"[40.362606048583984, 94.12033081054688, 0.8733070492744446]",50.0,-33.523624031668426,"[90.36260986328125, 118.44636535644531, 1.8619155883789062]"
"[90.36260986328125, 118.44636535644531, 1.8619155883789062]",0.0,-39.09914485996631,"[90.36260986328125, 101.7428207397461, 2.3945112228393555]"
"[90.36260986328125, 101.7428207397461, 2.3945112228393555]",0.0,-30.759697439551108,"[90.36260986328125, 122.55854797363281, 1.9610576629638672]"
"[90.36260986328125, 122.55854797363281, 1.9610576629638672]",0.0,-28.617430633709922,"[90.36260986328125, 86.29379272460938, 1.4350969791412354]"
"[90.36260986328125, 86.29379272460938, 1.4350969791412354]",-86.29379272460938,49.61825431070108,"[4.068813323974609, 88.94398498535156, 3.198798656463623]"
"[4.068813323974609, 88.94398498535156, 3.198798656463623]",0.0,-12.678240104158323,"[4.068813323974609, 53.15258026123047, 2.534055709838867]"
"[4.068813323974609, 53.15258026123047, 2.534055709838867]",50.0,-13.22919060879517,"[54.06881332397461, 30.60685920715332, 3.9664931297302246]"
"[54.06881332397461, 30.60685920715332, 3.9664931297302246]",-30.60685920715332,72.07776409550081,"[23.46195411682129, -11.163525581359863, 3.0792789459228516]"
"[50.0, 4.261195182800293, 5.472132682800293]",-4.261195182800293,39.01139863464619,"[45.73880386352539, -2.17879056930542, 5.6085076332092285]"
"[45.73880386352539, -2.17879056930542, 5.6085076332092285]",2.17879056930542,-2.5505116546722375,"[47.91759490966797, 13.46573257446289, 5.677513122558594]"
"[47.91759490966797, 13.46573257446289, 5.677513122558594]",-13.46573257446289,66.45277328005399,"[34.45186233520508, 4.205541610717773, 6.778716564178467]"
"[34.45186233520508, 4.205541610717773, 6.778716564178467]",-17.22593116760254,103.63435193224895,"[17.22593116760254, 13.36304759979248, 8.30905532836914]"
"[17.22593116760254, 13.36304759979248, 8.30905532836914]",-3.8628835678100586,-7.328479623254481,"[13.36304759979248, 29.787172317504883, 6.59592866897583]"
"[13.36304759979248, 29.787172317504883, 6.59592866897583]",0.0,-20.675014078774353,"[13.36304759979248, 50.25746536254883, 7.410228252410889]"
"[13.36304759979248, 50.25746536254883, 7.410228252410889]",0.0,-29.55772376167281,"[13.36304759979248, 100.4788818359375, 8.776701927185059]"
"[13.36304759979248, 100.4788818359375, 8.776701927185059]",0.0,-28.477698080166753,"[13.36304759979248, 106.74150085449219, 6.869472980499268]"
"[13.36304759979248, 106.74150085449219, 6.869472980499268]",0.0,-35.00143696740121,"[13.36304759979248, 67.77178955078125, 6.369874477386475]"
"[13.36304759979248, 67.77178955078125, 6.369874477386475]",0.0,-16.190387019851766,"[13.36304759979248, 75.64303588867188, 5.628472805023193]"
"[13.36304759979248, 75.64303588867188, 5.628472805023193]",0.0,-9.803706922376467,"[13.36304759979248, 43.36555099487305, 6.885257720947266]"
"[13.36304759979248, 43.36555099487305, 6.885257720947266]",0.0,-11.615060044507427,"[13.36304759979248, -0.45204514265060425, 4.906266689300537]"
"[13.36304759979248, -0.45204514265060425, 4.906266689300537]",0.45204514265060425,-9.153977254863825,"[13.815093040466309, 14.985980033874512, 5.288233757019043]"
"[13.815093040466309, 14.985980033874512, 5.288233757019043]",0.0,-14.814820019609368,"[13.815093040466309, 51.376014709472656, 5.853062629699707]"
"[13.815093040466309, 51.376014709472656, 5.853062629699707]",0.0,-15.594977673856109,"[13.815093040466309, 71.7291259765625, 2.106642723083496]"
"[13.815093040466309, 71.7291259765625, 2.106642723083496]",50.0,-29.851821950367828,"[63.815093994140625, 97.67012786865234, 2.702049493789673]"
"[63.815093994140625, 97.67012786865234, 2.702049493789673]",50.0,-37.0943415451979,"[100.0, 113.22268676757812, 2.214262008666992]"
"[100.0, 113.22268676757812, 2.214262008666992]",0.0,-34.0158031768451,"[100.0, 119.605224609375, 1.9683997631072998]"
"[100.0, 119.605224609375, 1.9683997631072998]",0.0,-36.0503615711243,"[100.0, 103.48601531982422, 0.8959258198738098]"
"[100.0, 103.48601531982422, 0.8959258198738098]",0.0,-30.901348467593824,"[100.0, 97.17520141601562, 1.7737435102462769]"
"[100.0, 97.17520141601562, 1.7737435102462769]",-97.17520141601562,120.54031229327356,"[2.824798583984375, 71.9538345336914, 1.4650912284851074]"
"[2.824798583984375, 71.9538345336914, 1.4650912284851074]",50.0,-10.960965879479774,"[52.824798583984375, 34.43943786621094, 2.7723100185394287]"
"[52.824798583984375, 34.43943786621094, 2.7723100185394287]",50.0,-9.305031357666534,"[100.0, 32.95970153808594, 4.68332052230835]"
"[100.0, 32.95970153808594, 4.68332052230835]",-32.95970153808594,144.24073110863847,"[67.04029846191406, -17.650728225708008, 3.9994561672210693]"
"[50.0, 1.9627634286880493, 4.403354167938232]",-1.9627634286880493,23.107508053161528,"[48.037235260009766, 3.732675790786743, 4.393016815185547]"
"[48.037235260009766, 3.732675790786743, 4.393016815185547]",-3.732675790786743,-1.91149236226773,"[44.30455780029297, -20.571290969848633, 5.941328048706055]"
"[44.30455780029297, -20.571290969848633, 5.941328048706055]",20.571290969848633,0.0,"[64.87584686279297, -0.7092111110687256, 5.818497657775879]"
"[64.87584686279297, -0.7092111110687256, 5.818497657775879]",0.7092111110687256,-7.3988298436357764,"[65.5850601196289, 22.448774337768555, 6.142934322357178]"
"[65.5850601196289, 22.448774337768555, 6.142934322357178]",-22.448774337768555,4.5170013516086085,"[43.13628387451172, 30.37506103515625, 8.84504508972168]"
"[43.13628387451172, 30.37506103515625, 8.84504508972168]",-12.761222839355469,-6.704030473703481,"[30.37506103515625, 59.93675994873047, 8.877708435058594]"
"[30.37506103515625, 59.93675994873047, 8.877708435058594]",0.0,-22.984398986857354,"[30.37506103515625, 85.53498840332031, 7.879199981689453]"
"[30.37506103515625, 85.53498840332031, 7.879199981689453]",0.0,-31.10948783785966,"[30.37506103515625, 95.6654281616211, 7.929292678833008]"
"[30.37506103515625, 95.6654281616211, 7.929292678833008]",0.0,-25.224305272045065,"[30.37506103515625, 78.7809829711914, 6.751884460449219]"
"[30.37506103515625, 78.7809829711914, 6.751884460449219]",0.0,-18.44159986674197,"[30.37506103515625, 60.99284744262695, 5.939298152923584]"
"[30.37506103515625, 60.99284744262695, 5.939298152923584]",0.0,-11.555327915923966,"[30.37506103515625, 31.755765914916992, 6.389929294586182]"
"[30.37506103515625, 31.755765914916992, 6.389929294586182]",0.0,-7.076827734870233,"[30.37506103515625, 16.561349868774414, 5.842104434967041]"
"[30.37506103515625, 16.561349868774414, 5.842104434967041]",-16.561349868774414,0.61212170770904,"[13.813711166381836, 25.11052703857422, 3.2075870037078857]"
"[13.813711166381836, 25.11052703857422, 3.2075870037078857]",0.0,-16.587656885663623,"[13.813711166381836, 43.727901458740234, 2.148212432861328]"
"[13.813711166381836, 43.727901458740234, 2.148212432861328]",50.0,-23.810851891849975,"[63.81371307373047, 73.22457885742188, 3.0981976985931396]"
"[63.81371307373047, 73.22457885742188, 3.0981976985931396]",50.0,-28.88450060959762,"[100.0, 88.412841796875, 2.536473512649536]"
"[100.0, 88.412841796875, 2.536473512649536]",-88.412841796875,34.22244523240234,"[11.587158203125, 118.65382385253906, 1.4251984357833862]"
"[11.587158203125, 118.65382385253906, 1.4251984357833862]",50.0,-39.9225214509957,"[61.587158203125, 126.85271453857422, 1.05703866481781]"
"[61.587158203125, 126.85271453857422, 1.05703866481781]",50.0,-31.010042586986664,"[100.0, 98.86289978027344, 0.4922296106815338]"
"[100.0, 98.86289978027344, 0.4922296106815338]",-98.86289978027344,51.307140213344475,"[1.1371002197265625, 95.97527313232422, 2.5700581073760986]"
"[1.1371002197265625, 95.97527313232422, 2.5700581073760986]",50.0,-17.1095762652025,"[51.13710021972656, 62.846126556396484, 3.8862152099609375]"
"[51.13710021972656, 62.846126556396484, 3.8862152099609375]",0.0,-16.934822890042334,"[51.13710021972656, 44.081539154052734, 3.561251163482666]"
"[51.13710021972656, 44.081539154052734, 3.561251163482666]",-44.081539154052734,68.18191495227038,"[7.055561065673828, 28.97450065612793, 5.599330425262451]"
"[7.055561065673828, 28.97450065612793, 5.599330425262451]",0.0,0.0,"[7.055561065673828, 23.08843994140625, 5.116269588470459]"
"[50.0, 12.160735130310059, 5.240287780761719]",-12.160735130310059,10.086634099428405,"[37.839263916015625, 6.874066352844238, 5.723912715911865]"
"[37.839263916015625, 6.874066352844238, 5.723912715911865]",-6.874066352844238,2.0770116542552453,"[30.965198516845703, -15.297043800354004, 6.734525203704834]"
"[30.965198516845703, -15.297043800354004, 6.734525203704834]",-15.482599258422852,59.56359817898952,"[15.482599258422852, 4.742677688598633, 7.206342697143555]"
"[15.482599258422852, 4.742677688598633, 7.206342697143555]",-7.741299629211426,-3.5581245226500373,"[7.741299629211426, 15.893534660339355, 7.729987144470215]"
"[7.741299629211426, 15.893534660339355, 7.729987144470215]",0.0,-12.215796406882916,"[7.741299629211426, 34.4626350402832, 8.810799598693848]"
"[7.741299629211426, 34.4626350402832, 8.810799598693848]",0.0,-22.13822366995736,"[7.741299629211426, 58.16560363769531, 7.46966028213501]"
"[7.741299629211426, 58.16560363769531, 7.46966028213501]",0.0,-22.27556535652893,"[7.741299629211426, 102.56788635253906, 7.997978687286377]"
"[7.741299629211426, 102.56788635253906, 7.997978687286377]",0.0,-34.99978516153466,"[7.741299629211426, 98.38861083984375, 7.2830424308776855]"
"[7.741299629211426, 98.38861083984375, 7.2830424308776855]",0.0,-28.384724043109173,"[7.741299629211426, 84.02982330322266, 8.77195930480957]"
"[7.741299629211426, 84.02982330322266, 8.77195930480957]",0.0,-23.17620431362047,"[7.741299629211426, 76.01761627197266, 7.696738243103027]"
"[7.741299629211426, 76.01761627197266, 7.696738243103027]",0.0,-13.068295684037055,"[7.741299629211426, 38.28462600708008, 4.94701623916626]"
"[7.741299629211426, 38.28462600708008, 4.94701623916626]",0.0,-7.237682315877679,"[7.741299629211426, 40.348236083984375, 6.127420902252197]"
"[7.741299629211426, 40.348236083984375, 6.127420902252197]",0.0,-15.856818293959988,"[7.741299629211426, 51.060935974121094, 6.038485050201416]"
"[7.741299629211426, 51.060935974121094, 6.038485050201416]",0.0,-16.956383848567096,"[7.741299629211426, 56.28712463378906, 4.748749256134033]"
"[7.741299629211426, 56.28712463378906, 4.748749256134033]",0.0,-24.737338455973994,"[7.741299629211426, 80.78114318847656, 2.7537269592285156]"
"[7.741299629211426, 80.78114318847656, 2.7537269592285156]",50.0,-28.671213768522367,"[57.74129867553711, 99.1702880859375, 2.383023738861084]"
"[57.74129867553711, 99.1702880859375, 2.383023738861084]",50.0,-33.4057404584727,"[100.0, 108.00840759277344, 3.284400224685669]"
"[100.0, 108.00840759277344, 3.284400224685669]",0.0,-30.046840107997625,"[100.0, 104.69955444335938, 3.4236059188842773]"
"[100.0, 104.69955444335938, 3.4236059188842773]",0.0,-36.08500971854944,"[100.0, 132.1280975341797, 0.8346008062362671]"
"[100.0, 132.1280975341797, 0.8346008062362671]",0.0,-25.62824840442183,"[100.0, 81.41810607910156, 2.253095865249634]"
"[100.0, 81.41810607910156, 2.253095865249634]",-81.41810607910156,88.54986425459609,"[18.581893920898438, 72.79335021972656, 3.975400924682617]"
"[18.581893920898438, 72.79335021972656, 3.975400924682617]",0.0,-15.827395112336276,"[18.581893920898438, 47.923091888427734, 4.571281909942627]"
"[18.581893920898438, 47.923091888427734, 4.571281909942627]",0.0,-4.53675540422034,"[18.581893920898438, 39.77040100097656, 3.567314863204956]"
"[18.581893920898438, 39.77040100097656, 3.567314863204956]",0.0,0.0,"[18.581893920898438, 24.133007049560547, 4.099095821380615]"
"[50.0, -5.305877685546875, 7.562442302703857]",-25.0,75.181894295621,"[25.0, -3.3360159397125244, 4.338448524475098]"
"[25.0, -3.3360159397125244, 4.338448524475098]",3.3360159397125244,0.0,"[28.336015701293945, -6.368516445159912, 5.615942478179932]"
"[28.336015701293945, -6.368516445159912, 5.615942478179932]",6.368516445159912,-0.054442914450822145,"[34.704532623291016, -5.037473678588867, 5.525556564331055]"
"[34.704532623291016, -5.037473678588867, 5.525556564331055]",5.037473678588867,-0.6778217208952869,"[39.74200439453125, 14.020268440246582, 8.523841857910156]"
"[39.74200439453125, 14.020268440246582, 8.523841857910156]",-19.871002197265625,7.81650811311866,"[19.871002197265625, 24.827180862426758, 9.351078987121582]"
